id,invoice_id,amount,date,method
PAY-02381,INV-02381,24985.63,2025-08-19,ACH
PAY-02382,INV-02382,79097.51,2025-05-07,ACH
PAY-02383,INV-02383,609.95,2025-01-10,check
PAY-02386,INV-02386,6872.15,2026-01-12,check
PAY-02387,INV-02387,17928.19,2025-11-01,check
PAY-02388,INV-02388,7256.24,2025-07-11,wire
PAY-02389,INV-02389,6772.1,2025-02-12,ACH
PAY-02390,INV-02390,112807.57,2025-06-10,ACH
PAY-02391,INV-02391,7601.02,2025-07-19,check
PAY-02392,INV-02392,20318.37,2025-08-22,check
PAY-02393,INV-02393,851.17,2025-10-06,credit_card
PAY-02394,INV-02394,3524.22,2025-04-20,check
PAY-02395,INV-02395,87434.05,2025-07-04,check
PAY-02398,INV-02398,3703.62,2025-09-08,ACH
PAY-02399,INV-02399,19031.28,2025-11-30,credit_card
PAY-02400,INV-02400,15249.75,2025-11-28,wire
PAY-02401,INV-02401,26343.87,2024-12-29,ACH
PAY-02402,INV-02402,51239.37,2025-07-04,credit_card
PAY-02403,INV-02403,1567.55,2025-08-11,wire
PAY-02405,INV-02405,5725.16,2025-08-25,check
PAY-02406,INV-02406,5014.57,2025-08-11,check
PAY-02407,INV-02407,1053.9,2025-11-18,check
PAY-02408,INV-02408,7048.5,2025-01-08,ACH
PAY-02411,INV-02411,3202.37,2025-12-17,credit_card
PAY-02412,INV-02412,5377.14,2025-09-05,wire
PAY-02413,INV-02413,3515.49,2025-12-05,credit_card
PAY-02414,INV-02414,4536.8,2025-05-04,credit_card
PAY-02415,INV-02415,3505.28,2024-11-30,wire
PAY-02416,INV-02416,2198.56,2025-01-08,wire
PAY-02417,INV-02417,24107.03,2025-10-26,check
PAY-02418,INV-02418,26649.08,2025-05-27,credit_card
PAY-02419,INV-02419,16909.97,2025-10-21,credit_card
PAY-02421,INV-02421,7465.61,2025-02-24,wire
PAY-02422,INV-02422,6743.93,2025-10-21,check
PAY-02423,INV-02423,16003.58,2025-11-09,credit_card
PAY-02424,INV-02424,557.59,2025-06-16,credit_card
PAY-02425,INV-02425,4477.65,2025-09-16,wire
PAY-02426,INV-02426,110302.96,2025-02-25,wire
PAY-02428,INV-02428,8432.07,2025-10-15,check
PAY-02429,INV-02429,39228.75,2025-12-30,check
PAY-02430,INV-02430,3533.27,2025-01-15,credit_card
PAY-02431,INV-02431,29520.94,2025-09-30,ACH
PAY-02433,INV-02433,1811.81,2025-12-16,check
PAY-02434,INV-02434,3509.27,2025-09-26,wire
PAY-02438,INV-02438,4833.8,2025-11-19,check
PAY-02439,INV-02439,1440.74,2025-01-21,check
PAY-02440,INV-02440,4465.71,2025-11-10,wire
PAY-02441,INV-02441,17100.17,2025-07-28,credit_card
PAY-02442,INV-02442,7875.51,2025-08-10,ACH
PAY-02443,INV-02443,6133.84,2025-02-24,check
PAY-02445,INV-02445,5391.55,2025-11-23,ACH
PAY-02446,INV-02446,6273.13,2025-10-10,check
PAY-02447,INV-02447,20343.59,2025-07-18,credit_card
PAY-02448,INV-02448,10940.24,2025-06-24,credit_card
PAY-02449,INV-02449,1045.82,2024-12-22,check
PAY-02450,INV-02450,6700.26,2025-10-14,ACH
PAY-02451,INV-02451,7957.47,2025-04-14,wire
PAY-02452,INV-02452,34671.97,2025-09-21,check
PAY-02453,INV-02453,1018.43,2025-06-05,ACH
PAY-02454,INV-02454,7916.74,2025-08-28,credit_card
PAY-02455,INV-02455,2464.16,2025-10-15,credit_card
PAY-02456,INV-02456,5146.56,2025-04-18,ACH
PAY-02457,INV-02457,5327.37,2025-10-19,wire
PAY-02458,INV-02458,3394.97,2025-02-12,check
PAY-02459,INV-02459,6323.08,2025-06-15,check
PAY-02460,INV-02460,5773.08,2025-04-24,check
PAY-02461,INV-02461,3326.32,2025-10-19,credit_card
PAY-02462,INV-02462,2394.75,2025-02-17,check
PAY-02463,INV-02463,3871.48,2025-04-17,ACH
PAY-02464,INV-02464,6052.92,2025-07-10,check
PAY-02466,INV-02466,6567.37,2026-01-01,ACH
PAY-02468,INV-02468,34444.63,2025-06-16,check
PAY-02469,INV-02469,3396.75,2025-02-20,check
PAY-02471,INV-02471,5374.07,2025-09-07,wire
PAY-02472,INV-02472,31287.63,2025-02-07,ACH
PAY-02473,INV-02473,35322.41,2025-08-17,ACH
PAY-02474,INV-02474,6764.76,2025-06-25,wire
PAY-02475,INV-02475,115249.69,2025-09-29,credit_card
PAY-02476,INV-02476,7793.33,2025-07-23,ACH
PAY-02477,INV-02477,3447.41,2025-03-26,check
PAY-02478,INV-02478,511.89,2025-10-06,wire
PAY-02479,INV-02479,5139.6,2025-01-23,ACH
PAY-02480,INV-02480,12080.57,2025-06-11,credit_card
PAY-02481,INV-02481,3539.42,2025-04-02,wire
PAY-02482,INV-02482,7232.8,2025-05-29,check
PAY-02483,INV-02483,26502.78,2025-03-13,wire
PAY-02484,INV-02484,3908.53,2025-05-13,ACH
PAY-02486,INV-02486,24567.37,2025-06-18,wire
PAY-02487,INV-02487,6910.85,2025-10-07,wire
PAY-02488,INV-02488,51435.46,2025-06-28,wire
PAY-02489,INV-02489,31178.36,2025-04-23,credit_card
PAY-02490,INV-02490,14811.58,2025-12-19,check
PAY-02491,INV-02491,1827.7,2025-10-28,wire
PAY-02492,INV-02492,5985.58,2025-02-22,check
PAY-02493,INV-02493,2702.36,2025-03-03,ACH
PAY-02496,INV-02496,2563.32,2025-09-06,check
PAY-02497,INV-02497,106451.67,2025-01-14,check
PAY-02499,INV-02499,1706.88,2026-01-04,check
PAY-02501,INV-02501,89801.5,2025-08-10,wire
PAY-02502,INV-02502,5427.03,2024-12-24,credit_card
PAY-02503,INV-02503,56272.73,2025-05-18,ACH
PAY-02504,INV-02504,63018.8,2025-01-26,check
PAY-02505,INV-02505,34049.2,2025-03-29,credit_card
PAY-02506,INV-02506,6580.46,2025-10-21,wire
PAY-02507,INV-02507,2100.04,2025-05-01,wire
PAY-02508,INV-02508,103633.24,2025-08-17,credit_card
PAY-02509,INV-02509,12076.46,2025-11-11,wire
PAY-02512,INV-02512,2420.25,2025-07-24,wire
PAY-02513,INV-02513,72993.97,2025-08-13,wire
PAY-02514,INV-02514,24178.38,2025-09-27,credit_card
PAY-02515,INV-02515,15627.39,2025-10-23,check
PAY-02516,INV-02516,4551.44,2025-12-15,check
PAY-02517,INV-02517,25012.1,2025-04-04,wire
PAY-02518,INV-02518,1870.79,2025-05-08,credit_card
PAY-02519,INV-02519,52455.24,2025-03-01,check
PAY-02520,INV-02520,1247.97,2025-10-25,check
PAY-02521,INV-02521,5007.7,2025-12-28,wire
PAY-02524,INV-02524,5501.46,2026-01-07,check
PAY-02525,INV-02525,7039.42,2025-08-23,check
PAY-02526,INV-02526,1332.45,2025-09-07,ACH
PAY-02527,INV-02527,5410.07,2025-01-05,ACH
PAY-02529,INV-02529,1934.47,2025-03-13,credit_card
PAY-02530,INV-02530,5981.76,2025-05-30,check
PAY-02531,INV-02531,26771.42,2025-04-08,credit_card
PAY-02532,INV-02532,3111.57,2025-09-25,wire
PAY-02533,INV-02533,29455.54,2025-04-25,check
PAY-02534,INV-02534,16788.38,2025-04-03,check
PAY-02535,INV-02535,6199.74,2025-08-28,wire
PAY-02539,INV-02539,830.67,2025-11-01,credit_card
PAY-02540,INV-02540,1953.84,2025-04-26,credit_card
PAY-02541,INV-02541,12875.99,2024-12-26,ACH
PAY-02544,INV-02544,1293.26,2025-09-22,ACH
PAY-02545,INV-02545,7602.69,2025-03-14,check
PAY-02547,INV-02547,7212.73,2025-04-09,check
PAY-02548,INV-02548,7351.43,2025-05-31,ACH
PAY-02550,INV-02550,16707.91,2025-03-24,wire
PAY-02551,INV-02551,6424.66,2025-05-06,ACH
PAY-02552,INV-02552,1756.15,2025-11-16,check
PAY-02553,INV-02553,563.54,2025-01-02,wire
PAY-02555,INV-02555,1181.26,2026-01-02,ACH
PAY-02556,INV-02556,7680.76,2025-07-07,ACH
PAY-02557,INV-02557,1433.7,2025-02-09,ACH
PAY-02558,INV-02558,1340.48,2025-01-15,wire
PAY-02560,INV-02560,29175.62,2025-03-06,credit_card
PAY-02561,INV-02561,21756.26,2025-11-02,check
PAY-02562,INV-02562,7314.61,2025-06-08,credit_card
PAY-02563,INV-02563,6996.74,2025-09-08,wire
PAY-02565,INV-02565,5189.54,2025-12-17,wire
PAY-02566,INV-02566,68727.47,2025-10-25,ACH
PAY-02568,INV-02568,770.87,2026-01-01,check
PAY-02570,INV-02570,91785.23,2025-11-15,wire
PAY-02571,INV-02571,2400.99,2025-08-22,check
PAY-02572,INV-02572,3799.78,2025-01-07,credit_card
PAY-02573,INV-02573,1490.14,2025-10-28,wire
PAY-02574,INV-02574,49853.8,2025-07-19,check
PAY-02575,INV-02575,7668.4,2025-02-18,check
PAY-02576,INV-02576,2569.29,2025-01-25,ACH
PAY-02577,INV-02577,7014.76,2025-01-08,wire
PAY-02578,INV-02578,3632.63,2024-12-29,check
PAY-02579,INV-02579,2254.01,2025-11-09,wire
PAY-02580,INV-02580,31707.35,2025-02-07,wire
PAY-02581,INV-02581,7847.72,2025-08-06,wire
PAY-02582,INV-02582,27652.81,2025-09-28,ACH
PAY-02583,INV-02583,1510.17,2025-08-03,ACH
PAY-02584,INV-02584,33744.54,2025-05-08,credit_card
PAY-02585,INV-02585,5551.3,2025-10-07,ACH
PAY-02586,INV-02586,7627.78,2025-04-22,check
PAY-02587,INV-02587,13403.57,2025-04-08,credit_card
PAY-02588,INV-02588,2007.6,2025-11-05,ACH
PAY-02589,INV-02589,39093.79,2025-07-13,ACH
PAY-02590,INV-02590,7620.23,2025-11-23,ACH
PAY-02591,INV-02591,28396.14,2024-12-30,check
PAY-02592,INV-02592,4727.87,2025-02-27,wire
PAY-02593,INV-02593,6290.67,2025-02-17,ACH
PAY-02594,INV-02594,4041.41,2025-05-17,check
PAY-02595,INV-02595,38679.63,2025-08-22,wire
PAY-02597,INV-02597,113684.65,2025-01-19,check
PAY-02598,INV-02598,32528.46,2025-09-20,wire
PAY-02599,INV-02599,1346.31,2025-11-30,ACH
PAY-02601,INV-02601,11839.47,2025-05-14,check
PAY-02603,INV-02603,1281.87,2025-11-03,credit_card
PAY-02604,INV-02604,6664.64,2025-05-19,ACH
PAY-02605,INV-02605,4617.37,2025-03-10,wire
PAY-02606,INV-02606,109626.12,2025-03-11,check
PAY-02607,INV-02607,6831.06,2025-10-10,credit_card
PAY-02608,INV-02608,5360.79,2024-12-07,credit_card
PAY-02609,INV-02609,6064.79,2025-01-16,wire
PAY-02610,INV-02610,1912.25,2025-08-01,check
PAY-02611,INV-02611,82929.98,2025-03-08,ACH
PAY-02612,INV-02612,5368.08,2025-09-24,ACH
PAY-02613,INV-02613,105633.49,2025-07-14,credit_card
PAY-02614,INV-02614,19889.79,2026-01-02,credit_card
PAY-02615,INV-02615,7388.55,2025-01-19,check
PAY-02616,INV-02616,1412.17,2025-11-05,credit_card
PAY-02617,INV-02617,3430.74,2025-01-27,credit_card
PAY-02618,INV-02618,13614.59,2025-03-15,credit_card
PAY-02619,INV-02619,1612.69,2025-10-27,credit_card
PAY-02620,INV-02620,26277.33,2025-06-19,wire
PAY-02621,INV-02621,17391.36,2025-02-02,ACH
PAY-02622,INV-02622,10796.79,2026-01-15,credit_card
PAY-02623,INV-02623,4292.5,2025-02-10,wire
PAY-02624,INV-02624,1248.33,2025-12-02,check
PAY-02625,INV-02625,116190.87,2025-04-27,credit_card
PAY-02626,INV-02626,6946.47,2025-05-17,wire
PAY-02629,INV-02629,17113.71,2026-01-11,credit_card
PAY-02630,INV-02630,6006.89,2025-11-16,ACH
PAY-02631,INV-02631,18005.67,2025-11-20,credit_card
PAY-02633,INV-02633,5627.56,2025-07-27,wire
PAY-02634,INV-02634,97217.02,2025-10-11,ACH
PAY-02635,INV-02635,97476.84,2025-11-28,wire
PAY-02636,INV-02636,92009.51,2025-01-26,wire
PAY-02637,INV-02637,67614.39,2025-02-21,credit_card
PAY-02638,INV-02638,8026.73,2025-08-29,ACH
PAY-02640,INV-02640,4603.41,2025-07-01,wire
PAY-02641,INV-02641,1528.16,2024-12-27,credit_card
PAY-02642,INV-02642,1519.66,2026-01-06,ACH
PAY-02643,INV-02643,13527.78,2025-06-05,credit_card
PAY-02644,INV-02644,772.52,2025-07-22,ACH
PAY-02645,INV-02645,7198.97,2025-06-11,wire
PAY-02646,INV-02646,6234.8,2025-03-18,credit_card
PAY-02647,INV-02647,5162.28,2025-05-25,ACH
PAY-02648,INV-02648,89296.88,2025-03-24,credit_card
PAY-02649,INV-02649,2815.75,2025-09-06,wire
PAY-02650,INV-02650,1585.49,2025-12-27,wire
PAY-02651,INV-02651,17218.69,2025-01-31,check
PAY-02652,INV-02652,5241.07,2025-06-29,check
PAY-02653,INV-02653,2796.28,2025-07-27,wire
PAY-02654,INV-02654,108481.35,2025-10-09,wire
PAY-02655,INV-02655,5679.7,2025-07-27,wire
PAY-02656,INV-02656,11971.29,2025-07-10,wire
PAY-02657,INV-02657,1898.54,2025-04-05,wire
PAY-02658,INV-02658,3351.18,2025-03-03,wire
PAY-02659,INV-02659,559.68,2025-02-16,credit_card
PAY-02660,INV-02660,2260.78,2025-09-18,wire
PAY-02661,INV-02661,6874.54,2025-05-17,wire
PAY-02662,INV-02662,2739.03,2025-10-20,check
PAY-02663,INV-02663,2160.55,2025-01-31,ACH
PAY-02664,INV-02664,4918.16,2025-04-12,credit_card
PAY-02665,INV-02665,4837.39,2025-10-09,ACH
PAY-02666,INV-02666,34610.41,2025-12-26,wire
PAY-02670,INV-02670,23150.02,2024-12-28,check
PAY-02671,INV-02671,4044.63,2025-09-05,ACH
PAY-02672,INV-02672,63283.73,2025-07-17,ACH
PAY-02673,INV-02673,705.39,2024-12-31,ACH
PAY-02674,INV-02674,6938.54,2025-08-28,credit_card
PAY-02675,INV-02675,25382.26,2025-09-13,wire
PAY-02676,INV-02676,5071.13,2025-04-27,wire
PAY-02677,INV-02677,2445.31,2025-11-10,credit_card
PAY-02679,INV-02679,19258.85,2025-01-12,wire
PAY-02680,INV-02680,2488.42,2025-11-14,wire
PAY-02681,INV-02681,77944.56,2025-03-16,check
PAY-02683,INV-02683,29774.62,2025-03-12,ACH
PAY-02684,INV-02684,5469.98,2025-03-31,ACH
PAY-02685,INV-02685,7951.6,2025-11-10,check
PAY-02687,INV-02687,59084.34,2025-08-16,check
PAY-02688,INV-02688,1501.07,2025-11-24,ACH
PAY-02690,INV-02690,5768.83,2025-11-15,wire
PAY-02691,INV-02691,7256.78,2025-03-10,wire
PAY-02692,INV-02692,5074.71,2025-05-03,check
PAY-02693,INV-02693,2584.96,2025-12-01,ACH
PAY-02694,INV-02694,6271.87,2025-05-12,ACH
PAY-02695,INV-02695,7384.25,2025-02-18,check
PAY-02696,INV-02696,6060.49,2024-12-30,ACH
PAY-02697,INV-02697,5464.38,2025-12-12,check
PAY-02698,INV-02698,45894.35,2025-02-16,check
PAY-02699,INV-02699,7380.08,2024-12-16,ACH
PAY-02700,INV-02700,6751.63,2025-10-28,credit_card
PAY-02702,INV-02702,7668.39,2025-01-27,wire
PAY-02703,INV-02703,29941.4,2025-10-17,ACH
PAY-02704,INV-02704,25069.12,2025-07-13,ACH
PAY-02706,INV-02706,4645.99,2025-03-08,ACH
PAY-02707,INV-02707,105505.77,2025-07-31,check
PAY-02708,INV-02708,30356.9,2025-09-17,credit_card
PAY-02709,INV-02709,2887.55,2025-04-23,ACH
PAY-02710,INV-02710,6113.29,2025-07-31,ACH
PAY-02711,INV-02711,6928.66,2025-08-31,credit_card
PAY-02712,INV-02712,7093.03,2025-09-28,credit_card
PAY-02713,INV-02713,1966.27,2025-02-18,check
PAY-02714,INV-02714,4994.15,2025-06-01,wire
PAY-02716,INV-02716,96608.87,2025-05-07,wire
PAY-02717,INV-02717,29569.68,2025-05-17,check
PAY-02718,INV-02718,43317.15,2026-01-04,ACH
PAY-02719,INV-02719,1652.08,2025-04-30,check
PAY-02722,INV-02722,51774.61,2025-05-22,wire
PAY-02725,INV-02725,4357.79,2025-04-11,ACH
PAY-02726,INV-02726,6885.0,2025-01-21,check
PAY-02727,INV-02727,6916.54,2025-03-03,check
PAY-02728,INV-02728,1072.02,2025-01-17,check
PAY-02729,INV-02729,3293.67,2025-03-05,wire
PAY-02730,INV-02730,31725.16,2026-01-13,credit_card
PAY-02731,INV-02731,2819.78,2025-08-12,check
PAY-02732,INV-02732,7460.51,2025-05-03,credit_card
PAY-02734,INV-02734,31087.45,2025-04-17,ACH
PAY-02735,INV-02735,37555.67,2025-03-07,credit_card
PAY-02736,INV-02736,36309.52,2025-11-07,check
PAY-02737,INV-02737,21995.91,2025-02-19,ACH
PAY-02738,INV-02738,5112.48,2025-03-27,check
PAY-02739,INV-02739,89065.47,2025-05-29,credit_card
PAY-02740,INV-02740,7063.88,2025-11-10,credit_card
PAY-02741,INV-02741,515.98,2025-03-04,ACH
PAY-02742,INV-02742,35553.89,2025-11-25,wire
PAY-02743,INV-02743,2332.04,2026-01-07,check
PAY-02744,INV-02744,6337.65,2025-03-14,wire
PAY-02745,INV-02745,20126.84,2025-03-15,ACH
PAY-02746,INV-02746,7115.11,2025-11-01,credit_card
PAY-02747,INV-02747,6609.18,2025-10-28,check
PAY-02748,INV-02748,6125.32,2025-01-21,wire
PAY-02749,INV-02749,4641.12,2025-07-10,credit_card
PAY-02750,INV-02750,7250.52,2025-11-13,credit_card
PAY-02751,INV-02751,117081.65,2025-03-07,ACH
PAY-02752,INV-02752,5811.85,2025-11-06,check
PAY-02753,INV-02753,1212.29,2025-08-13,ACH
PAY-02754,INV-02754,1253.38,2025-05-29,check
PAY-02755,INV-02755,5050.24,2025-07-03,wire
PAY-02756,INV-02756,34863.01,2025-05-23,wire
PAY-02757,INV-02757,6008.18,2025-11-28,wire
PAY-02758,INV-02758,1434.99,2025-06-06,wire
PAY-02759,INV-02759,24792.65,2025-05-10,wire
PAY-02760,INV-02760,20551.82,2025-02-03,check
PAY-02761,INV-02761,2510.88,2025-07-07,check
PAY-02762,INV-02762,20325.55,2025-02-07,credit_card
PAY-02763,INV-02763,25835.11,2025-01-25,credit_card
PAY-02764,INV-02764,60562.81,2025-11-01,check
PAY-02765,INV-02765,15579.41,2024-12-23,credit_card
PAY-02766,INV-02766,5998.07,2025-07-28,check
PAY-02767,INV-02767,4882.1,2025-01-22,credit_card
PAY-02769,INV-02769,1546.56,2025-08-06,ACH
PAY-02770,INV-02770,14469.59,2025-12-07,ACH
PAY-02773,INV-02773,6909.58,2024-12-23,ACH
PAY-02774,INV-02774,3279.19,2025-01-23,ACH
PAY-02775,INV-02775,3427.83,2025-02-14,wire
PAY-02777,INV-02777,4684.69,2026-01-01,check
PAY-02778,INV-02778,3866.19,2025-07-08,check
PAY-02779,INV-02779,1387.36,2025-03-17,ACH
PAY-02780,INV-02780,3292.71,2025-07-13,wire
PAY-02781,INV-02781,7622.7,2025-09-12,wire
PAY-02782,INV-02782,4689.7,2025-11-21,check
PAY-02783,INV-02783,32558.91,2026-01-06,check
PAY-02784,INV-02784,7493.29,2025-09-18,check
PAY-02785,INV-02785,559.36,2025-04-11,check
PAY-02786,INV-02786,2804.77,2025-07-02,wire
PAY-02787,INV-02787,4979.66,2025-10-14,wire
PAY-02788,INV-02788,1113.77,2024-12-16,wire
PAY-02789,INV-02789,5761.38,2025-12-01,ACH
PAY-02790,INV-02790,7478.89,2025-12-30,wire
PAY-02791,INV-02791,38946.87,2025-04-11,credit_card
PAY-02792,INV-02792,2907.39,2025-05-11,ACH
PAY-02793,INV-02793,2789.55,2025-03-26,wire
PAY-02794,INV-02794,22123.87,2025-09-15,ACH
PAY-02795,INV-02795,6887.6,2025-05-26,wire
PAY-02796,INV-02796,6235.14,2025-11-03,ACH
PAY-02797,INV-02797,4466.93,2024-11-24,wire
PAY-02798,INV-02798,2752.1,2025-04-23,ACH
PAY-02799,INV-02799,7259.77,2024-12-14,ACH
PAY-02800,INV-02800,2133.3,2025-05-25,credit_card
PAY-02801,INV-02801,84430.97,2025-02-17,wire
PAY-02802,INV-02802,33422.98,2025-12-02,ACH
PAY-02803,INV-02803,11870.47,2025-07-05,wire
PAY-02804,INV-02804,5686.32,2025-07-10,ACH
PAY-02805,INV-02805,2198.2,2025-02-23,check
PAY-02806,INV-02806,5641.69,2025-07-12,wire
PAY-02807,INV-02807,4093.93,2025-02-04,check
PAY-02809,INV-02809,32785.34,2025-04-27,credit_card
PAY-02810,INV-02810,6292.59,2025-03-29,wire
PAY-02811,INV-02811,5593.67,2025-05-28,ACH
PAY-02812,INV-02812,25805.78,2025-05-29,wire
PAY-02813,INV-02813,2577.02,2025-08-09,check
PAY-02814,INV-02814,3280.34,2025-04-22,wire
PAY-02815,INV-02815,5263.32,2025-08-30,ACH
PAY-02816,INV-02816,1575.94,2025-11-15,credit_card
PAY-02817,INV-02817,33765.9,2025-01-21,check
PAY-02819,INV-02819,7440.8,2025-10-10,wire
PAY-02820,INV-02820,7961.85,2025-05-23,ACH
PAY-02821,INV-02821,722.64,2025-09-14,ACH
PAY-02822,INV-02822,4540.78,2024-12-16,credit_card
PAY-02823,INV-02823,6461.95,2025-02-10,check
PAY-02824,INV-02824,4010.08,2025-07-02,credit_card
PAY-02825,INV-02825,4889.01,2025-10-04,credit_card
PAY-02826,INV-02826,5914.34,2025-02-18,check
PAY-02828,INV-02828,38548.41,2025-11-01,check
PAY-02829,INV-02829,27621.14,2026-01-03,ACH
PAY-02830,INV-02830,6697.64,2026-01-14,wire
PAY-02831,INV-02831,1517.22,2024-11-23,check
PAY-02832,INV-02832,2042.31,2025-06-23,wire
PAY-02833,INV-02833,3115.09,2025-04-15,check
PAY-02834,INV-02834,553.36,2025-02-19,check
PAY-02836,INV-02836,3316.8,2024-12-21,wire
PAY-02838,INV-02838,4310.44,2024-12-31,wire
PAY-02839,INV-02839,4958.76,2025-05-30,ACH
PAY-02840,INV-02840,1116.55,2025-05-25,check
PAY-02842,INV-02842,4515.6,2025-09-11,wire
PAY-02844,INV-02844,4178.11,2025-12-07,wire
PAY-02845,INV-02845,9701.23,2025-09-21,wire
PAY-02846,INV-02846,95497.78,2025-06-19,ACH
PAY-02847,INV-02847,3588.21,2025-05-13,check
PAY-02848,INV-02848,1802.75,2025-04-29,wire
PAY-02849,INV-02849,96526.08,2025-08-05,ACH
PAY-02850,INV-02850,6114.62,2025-07-03,check
PAY-02851,INV-02851,7758.76,2025-08-16,check
PAY-02852,INV-02852,5906.32,2025-01-13,check
PAY-02853,INV-02853,23295.11,2025-02-11,credit_card
PAY-02854,INV-02854,93229.81,2025-12-14,wire
PAY-02858,INV-02858,6219.76,2025-04-23,ACH
PAY-02859,INV-02859,2596.24,2025-02-01,credit_card
PAY-02860,INV-02860,2113.19,2025-07-03,credit_card
PAY-02861,INV-02861,4120.41,2025-04-02,check
PAY-02862,INV-02862,5985.64,2025-07-10,ACH
PAY-02863,INV-02863,6991.63,2025-10-07,wire
PAY-02864,INV-02864,1581.15,2025-01-05,check
PAY-02865,INV-02865,3644.12,2025-12-01,wire
PAY-02866,INV-02866,5656.57,2026-01-13,ACH
PAY-02867,INV-02867,5708.44,2025-07-25,credit_card
PAY-02868,INV-02868,7199.47,2025-08-11,credit_card
PAY-02869,INV-02869,7688.27,2025-07-30,ACH
PAY-02870,INV-02870,2325.46,2025-08-17,wire
PAY-02871,INV-02871,1921.3,2026-01-05,ACH
PAY-02872,INV-02872,809.42,2025-05-01,credit_card
PAY-02874,INV-02874,1339.06,2025-01-10,credit_card
PAY-02875,INV-02875,34198.21,2025-08-19,check
PAY-02876,INV-02876,6398.89,2024-12-04,ACH
PAY-02878,INV-02878,36985.18,2025-03-09,wire
PAY-02879,INV-02879,6819.28,2025-01-23,wire
PAY-02880,INV-02880,1207.8,2025-09-19,ACH
PAY-02881,INV-02881,6637.56,2025-04-19,check
PAY-02882,INV-02882,4550.37,2025-04-27,ACH
PAY-02883,INV-02883,31044.01,2025-05-30,check
PAY-02884,INV-02884,3534.53,2024-12-09,credit_card
PAY-02885,INV-02885,2414.74,2025-07-18,wire
PAY-02886,INV-02886,3345.27,2025-06-23,credit_card
PAY-02887,INV-02887,3040.38,2025-07-29,wire
PAY-02888,INV-02888,1143.16,2025-12-17,credit_card
PAY-02889,INV-02889,6264.01,2025-01-05,ACH
PAY-02890,INV-02890,2945.27,2025-01-17,credit_card
PAY-02891,INV-02891,7584.12,2025-09-28,wire
PAY-02892,INV-02892,34948.9,2025-04-29,wire
PAY-02893,INV-02893,5509.07,2024-12-17,ACH
PAY-02894,INV-02894,4392.48,2025-05-11,credit_card
PAY-02895,INV-02895,2294.55,2025-06-27,check
PAY-02896,INV-02896,9365.58,2026-01-15,check
PAY-02897,INV-02897,6147.26,2025-04-30,check
PAY-02898,INV-02898,4489.49,2025-03-07,credit_card
PAY-02900,INV-02900,21801.01,2025-08-12,ACH
PAY-02901,INV-02901,21935.93,2025-11-13,check
PAY-02903,INV-02903,4259.36,2025-11-07,check
PAY-02904,INV-02904,3222.64,2026-01-10,wire
PAY-02905,INV-02905,16257.81,2025-07-26,credit_card
PAY-02906,INV-02906,3812.13,2025-07-08,credit_card
PAY-02907,INV-02907,5907.63,2025-03-26,credit_card
PAY-02908,INV-02908,1399.55,2025-03-17,ACH
PAY-02909,INV-02909,4255.98,2025-09-06,ACH
PAY-02910,INV-02910,7782.04,2025-04-03,check
PAY-02911,INV-02911,630.48,2025-06-30,check
PAY-02912,INV-02912,16620.54,2025-03-12,check
PAY-02913,INV-02913,5236.6,2025-01-08,wire
PAY-02917,INV-02917,13118.78,2026-01-15,wire
PAY-02918,INV-02918,18099.14,2025-03-01,check
PAY-02919,INV-02919,6289.28,2024-12-26,ACH
PAY-02920,INV-02920,11219.65,2025-03-31,check
PAY-02921,INV-02921,6689.13,2025-08-13,wire
PAY-02922,INV-02922,2818.46,2025-02-07,wire
PAY-02924,INV-02924,5595.42,2025-01-30,ACH
PAY-02926,INV-02926,6919.44,2025-12-09,check
PAY-02927,INV-02927,6892.26,2025-07-26,wire
PAY-02928,INV-02928,1697.33,2025-03-18,ACH
PAY-02930,INV-02930,2849.05,2025-11-03,ACH
PAY-02931,INV-02931,30862.22,2024-12-19,check
PAY-02932,INV-02932,2395.83,2024-12-23,wire
PAY-02933,INV-02933,37206.75,2025-04-01,check
PAY-02934,INV-02934,5529.35,2025-12-25,credit_card
PAY-02935,INV-02935,1600.64,2025-05-21,wire
PAY-02936,INV-02936,35605.1,2025-07-09,ACH
PAY-02937,INV-02937,4900.15,2025-10-08,check
PAY-02938,INV-02938,1237.55,2024-12-13,ACH
PAY-02939,INV-02939,1970.55,2025-09-28,ACH
PAY-02942,INV-02942,6850.5,2025-08-22,check
PAY-02943,INV-02943,15586.1,2026-01-15,ACH
PAY-02944,INV-02944,2733.61,2026-01-10,credit_card
PAY-02945,INV-02945,6669.77,2025-04-21,check
PAY-02946,INV-02946,6204.2,2025-11-27,credit_card
PAY-02947,INV-02947,4304.95,2025-02-18,check
PAY-02948,INV-02948,3234.94,2024-12-13,ACH
PAY-02949,INV-02949,2175.93,2025-12-03,check
PAY-02951,INV-02951,7591.2,2025-12-27,credit_card
PAY-02953,INV-02953,4108.41,2025-10-10,ACH
PAY-02954,INV-02954,35215.19,2025-05-26,check
PAY-02957,INV-02957,6488.02,2025-11-15,check
PAY-02958,INV-02958,785.39,2025-05-18,check
PAY-02959,INV-02959,34642.06,2025-09-03,credit_card
PAY-02961,INV-02961,31199.87,2025-03-22,check
PAY-02962,INV-02962,1588.94,2024-12-21,ACH
PAY-02963,INV-02963,848.15,2025-09-02,check
PAY-02964,INV-02964,12415.85,2024-12-22,credit_card
PAY-02965,INV-02965,9793.37,2025-05-10,wire
