id,customer_id,amount,issue_date,due_date,status,paid_amount
INV-00351,CUST-0119,1759.92,2025-12-21,2026-01-20,open,0.0
INV-00352,CUST-0098,3699.98,2025-01-31,2025-03-02,paid,3699.98
INV-00353,CUST-0115,759.87,2025-10-31,2025-11-30,paid,759.87
INV-00354,CUST-0016,2598.32,2025-12-02,2026-01-01,paid,2598.32
INV-00355,CUST-0135,5230.66,2025-09-10,2025-10-10,overdue,0.0
INV-00356,CUST-0125,36943.7,2025-07-23,2025-09-06,paid,36943.7
INV-00357,CUST-0082,41902.02,2025-03-16,2025-05-15,paid,41902.02
INV-00358,CUST-0060,1251.01,2025-10-26,2025-11-25,paid,1251.01
INV-00359,CUST-0015,7972.94,2024-12-20,2025-01-19,paid,7972.94
INV-00360,CUST-0045,2274.13,2025-10-17,2025-11-16,paid,2274.13
INV-00361,CUST-0008,29519.63,2025-01-20,2025-03-06,paid,29519.63
INV-00362,CUST-0127,2817.9,2025-04-13,2025-05-13,paid,2817.9
INV-00363,CUST-0057,23425.7,2026-01-05,2026-02-19,open,0.0
INV-00364,CUST-0088,1830.95,2025-01-13,2025-02-12,paid,1830.95
INV-00365,CUST-0037,8882.22,2024-12-15,2025-01-29,paid,8882.22
INV-00366,CUST-0026,2763.24,2025-07-27,2025-08-26,paid,2763.24
INV-00367,CUST-0125,16104.92,2025-02-17,2025-04-03,paid,16104.92
INV-00368,CUST-0045,2801.17,2025-07-06,2025-08-05,paid,2801.17
INV-00369,CUST-0147,105075.7,2025-06-29,2025-08-28,paid,105075.7
INV-00370,CUST-0057,24794.26,2025-02-22,2025-04-08,paid,24794.26
INV-00371,CUST-0061,7867.85,2025-07-22,2025-08-21,paid,7867.85
INV-00372,CUST-0086,21139.56,2025-06-01,2025-07-31,paid,21139.56
INV-00373,CUST-0028,509.61,2025-01-12,2025-02-11,paid,509.61
INV-00374,CUST-0097,24110.84,2025-07-20,2025-09-03,paid,24110.84
INV-00375,CUST-0058,3884.66,2025-10-24,2025-11-23,paid,3884.66
INV-00376,CUST-0088,7159.48,2025-10-20,2025-11-19,paid,7159.48
INV-00377,CUST-0024,25791.07,2025-07-26,2025-09-09,overdue,0.0
INV-00378,CUST-0014,2983.21,2025-11-25,2025-12-25,paid,2983.21
INV-00379,CUST-0139,5454.48,2025-09-02,2025-10-02,overdue,0.0
INV-00380,CUST-0093,3707.04,2026-01-14,2026-02-13,open,0.0
INV-00381,CUST-0123,1227.4,2025-10-05,2025-11-04,paid,1227.4
INV-00382,CUST-0102,22118.39,2025-05-19,2025-07-03,paid,22118.39
INV-00383,CUST-0048,7141.2,2025-07-10,2025-08-09,paid,7141.2
INV-00384,CUST-0069,962.3,2025-04-02,2025-05-02,paid,962.3
INV-00385,CUST-0089,4560.87,2024-11-28,2024-12-28,paid,4560.87
INV-00386,CUST-0108,29047.38,2025-04-16,2025-05-31,paid,29047.38
INV-00387,CUST-0077,3461.03,2025-12-06,2026-01-05,paid,3461.03
INV-00388,CUST-0038,38223.92,2025-11-15,2025-12-30,overdue,0.0
INV-00389,CUST-0050,6493.66,2025-11-12,2025-12-27,paid,6493.66
INV-00390,CUST-0067,7331.03,2025-08-05,2025-09-04,paid,7331.03
INV-00391,CUST-0102,16414.44,2025-04-08,2025-05-23,paid,16414.44
INV-00392,CUST-0134,19685.78,2024-12-11,2025-01-25,paid,19685.78
INV-00393,CUST-0026,4720.13,2025-11-22,2025-12-22,paid,4720.13
INV-00394,CUST-0099,4141.89,2025-02-14,2025-03-16,paid,4141.89
INV-00395,CUST-0037,26302.93,2025-03-05,2025-04-19,paid,26302.93
INV-00396,CUST-0122,7227.74,2025-08-31,2025-09-30,paid,7227.74
INV-00397,CUST-0072,69161.92,2024-11-10,2025-01-09,paid,69161.92
INV-00398,CUST-0114,6693.67,2024-12-15,2025-01-14,paid,6693.67
INV-00399,CUST-0049,12398.67,2025-06-03,2025-07-18,paid,12398.67
INV-00400,CUST-0132,35897.24,2024-12-06,2025-02-04,paid,35897.24
INV-00401,CUST-0135,4765.04,2024-10-22,2024-11-21,paid,4765.04
INV-00402,CUST-0013,5784.75,2025-07-15,2025-08-14,paid,5784.75
INV-00403,CUST-0008,18036.34,2025-09-14,2025-10-29,paid,18036.34
INV-00404,CUST-0042,7208.69,2024-11-13,2024-12-13,paid,7208.69
INV-00405,CUST-0099,1721.81,2025-12-21,2026-01-20,open,0.0
INV-00406,CUST-0058,2050.48,2025-02-03,2025-03-05,paid,2050.48
INV-00407,CUST-0003,36903.04,2025-05-18,2025-07-02,paid,36903.04
INV-00408,CUST-0079,38845.86,2025-01-16,2025-03-02,paid,38845.86
INV-00409,CUST-0090,2389.99,2025-05-25,2025-06-24,paid,2389.99
INV-00410,CUST-0131,116648.55,2025-02-10,2025-04-11,paid,116648.55
INV-00411,CUST-0073,28954.46,2025-08-16,2025-09-30,paid,28954.46
INV-00412,CUST-0077,1624.47,2025-10-11,2025-11-10,paid,1624.47
INV-00413,CUST-0104,2896.89,2025-02-11,2025-03-13,paid,2896.89
INV-00414,CUST-0104,6025.49,2025-07-01,2025-07-31,paid,6025.49
INV-00415,CUST-0057,23712.23,2025-01-29,2025-03-15,paid,23712.23
INV-00416,CUST-0143,2703.38,2025-10-15,2025-11-14,paid,2703.38
INV-00417,CUST-0144,111262.48,2024-12-21,2025-02-19,paid,111262.48
INV-00418,CUST-0079,32583.17,2025-06-14,2025-07-29,paid,32583.17
INV-00419,CUST-0031,902.58,2025-05-20,2025-06-19,paid,902.58
INV-00420,CUST-0031,5605.23,2024-10-28,2024-11-27,paid,5605.23
INV-00421,CUST-0039,119234.79,2025-11-06,2026-01-05,overdue,0.0
INV-00422,CUST-0047,7828.4,2024-12-13,2025-01-27,paid,7828.4
INV-00423,CUST-0071,96119.33,2025-09-30,2025-11-29,partial,40067.89
INV-00424,CUST-0110,3374.87,2025-05-16,2025-06-15,paid,3374.87
INV-00425,CUST-0004,6176.36,2025-08-04,2025-09-03,paid,6176.36
INV-00426,CUST-0089,1466.98,2025-08-09,2025-09-08,paid,1466.98
INV-00427,CUST-0012,114846.34,2025-08-16,2025-10-15,paid,114846.34
INV-00428,CUST-0035,7971.04,2025-07-24,2025-08-23,paid,7971.04
INV-00429,CUST-0104,2213.14,2026-01-06,2026-02-05,open,0.0
INV-00430,CUST-0130,9310.67,2025-10-21,2025-12-05,paid,9310.67
INV-00431,CUST-0066,23715.67,2024-12-17,2025-01-31,paid,23715.67
INV-00432,CUST-0114,1426.96,2025-07-05,2025-08-04,paid,1426.96
INV-00433,CUST-0003,19730.5,2025-08-14,2025-09-28,paid,19730.5
INV-00434,CUST-0027,5890.75,2025-04-29,2025-05-29,paid,5890.75
INV-00435,CUST-0051,1998.12,2025-03-10,2025-04-09,paid,1998.12
INV-00436,CUST-0011,4222.66,2025-04-10,2025-05-10,paid,4222.66
INV-00437,CUST-0023,6764.24,2025-11-20,2025-12-20,paid,6764.24
INV-00438,CUST-0026,5332.53,2025-09-06,2025-10-06,paid,5332.53
INV-00439,CUST-0045,795.83,2024-10-25,2024-11-24,paid,795.83
INV-00440,CUST-0012,105199.87,2026-01-11,2026-03-12,open,0.0
INV-00441,CUST-0085,7208.96,2025-07-16,2025-08-15,paid,7208.96
INV-00442,CUST-0030,60025.02,2025-06-24,2025-08-23,paid,60025.02
INV-00443,CUST-0123,3663.05,2024-12-02,2025-01-01,partial,2401.54
INV-00444,CUST-0146,3786.22,2025-02-02,2025-03-04,paid,3786.22
INV-00445,CUST-0034,37213.93,2025-05-13,2025-06-27,paid,37213.93
INV-00446,CUST-0135,6077.18,2024-12-19,2025-01-18,paid,6077.18
INV-00447,CUST-0087,23308.61,2025-04-25,2025-06-09,paid,23308.61
INV-00448,CUST-0099,6792.75,2025-10-31,2025-11-30,paid,6792.75
INV-00449,CUST-0130,21425.11,2024-11-07,2024-12-22,paid,21425.11
INV-00450,CUST-0072,70692.93,2025-12-21,2026-02-19,open,0.0
INV-00451,CUST-0104,2262.5,2024-11-23,2024-12-23,paid,2262.5
INV-00452,CUST-0031,6089.29,2025-05-06,2025-06-05,paid,6089.29
INV-00453,CUST-0141,33906.81,2026-01-15,2026-03-01,open,0.0
INV-00454,CUST-0131,40685.12,2025-04-03,2025-06-02,paid,40685.12
INV-00455,CUST-0117,4701.13,2025-07-30,2025-08-29,paid,4701.13
INV-00456,CUST-0057,16947.5,2026-01-14,2026-02-28,open,0.0
INV-00457,CUST-0075,4414.89,2025-04-10,2025-05-10,paid,4414.89
INV-00458,CUST-0105,2407.17,2025-11-22,2025-12-22,paid,2407.17
INV-00459,CUST-0056,6684.16,2025-05-26,2025-06-25,paid,6684.16
INV-00460,CUST-0032,7188.16,2024-12-16,2025-01-15,paid,7188.16
INV-00461,CUST-0128,4477.73,2026-01-13,2026-02-12,open,0.0
INV-00462,CUST-0131,112116.23,2024-12-12,2025-02-10,paid,112116.23
INV-00463,CUST-0033,3405.54,2025-11-23,2025-12-23,paid,3405.54
INV-00464,CUST-0064,3484.02,2025-08-28,2025-09-27,paid,3484.02
INV-00465,CUST-0036,5018.93,2025-06-18,2025-07-18,paid,5018.93
INV-00466,CUST-0142,12606.99,2025-02-26,2025-04-12,paid,12606.99
INV-00467,CUST-0034,27753.02,2025-01-17,2025-03-03,paid,27753.02
INV-00468,CUST-0091,4102.77,2025-04-03,2025-05-03,paid,4102.77
INV-00469,CUST-0137,35711.7,2025-08-22,2025-10-06,paid,35711.7
INV-00470,CUST-0015,2502.34,2025-10-05,2025-11-04,overdue,0.0
INV-00471,CUST-0016,6382.68,2025-01-27,2025-02-26,paid,6382.68
INV-00472,CUST-0144,42430.74,2024-10-30,2024-12-29,paid,42430.74
INV-00473,CUST-0074,28257.27,2025-01-26,2025-03-12,partial,16158.5
INV-00474,CUST-0114,2191.61,2024-11-17,2024-12-17,paid,2191.61
INV-00475,CUST-0140,26118.54,2025-01-02,2025-02-16,paid,26118.54
INV-00476,CUST-0048,6013.1,2025-10-19,2025-11-18,paid,6013.1
INV-00477,CUST-0068,1706.97,2025-11-10,2025-12-10,paid,1706.97
INV-00478,CUST-0014,7492.86,2024-12-15,2025-01-14,paid,7492.86
INV-00479,CUST-0147,55808.56,2025-04-09,2025-06-08,paid,55808.56
INV-00480,CUST-0130,19557.59,2025-10-26,2025-12-10,paid,19557.59
INV-00481,CUST-0055,2989.13,2025-02-10,2025-03-12,paid,2989.13
INV-00482,CUST-0003,28412.85,2025-11-18,2026-01-02,paid,28412.85
INV-00483,CUST-0063,88255.14,2025-12-26,2026-02-24,open,0.0
INV-00484,CUST-0066,30339.15,2025-04-14,2025-05-29,paid,30339.15
INV-00485,CUST-0115,828.89,2025-05-11,2025-06-10,overdue,0.0
INV-00486,CUST-0137,26942.66,2026-01-12,2026-02-26,open,0.0
INV-00487,CUST-0055,5640.54,2024-10-30,2024-11-29,paid,5640.54
INV-00488,CUST-0112,6625.66,2025-02-18,2025-03-20,paid,6625.66
INV-00489,CUST-0085,1156.41,2025-12-27,2026-01-26,open,0.0
INV-00490,CUST-0059,19267.15,2025-09-05,2025-10-20,paid,19267.15
INV-00491,CUST-0100,1387.29,2025-02-05,2025-03-07,paid,1387.29
INV-00492,CUST-0019,112804.78,2025-07-16,2025-09-14,paid,112804.78
INV-00493,CUST-0023,6239.56,2025-08-24,2025-09-23,paid,6239.56
INV-00494,CUST-0035,3432.44,2024-12-29,2025-01-28,paid,3432.44
INV-00495,CUST-0037,28705.12,2025-08-16,2025-09-30,paid,28705.12
INV-00496,CUST-0142,24427.44,2024-10-25,2024-12-09,paid,24427.44
INV-00497,CUST-0138,7602.35,2025-04-10,2025-05-10,paid,7602.35
INV-00498,CUST-0132,36095.44,2025-11-04,2026-01-03,overdue,0.0
INV-00499,CUST-0030,87097.79,2025-10-15,2025-12-14,overdue,0.0
INV-00500,CUST-0141,15172.84,2025-12-09,2026-01-23,open,0.0
INV-00501,CUST-0051,4854.47,2025-01-09,2025-02-08,paid,4854.47
INV-00502,CUST-0018,16122.51,2025-10-08,2025-11-22,paid,16122.51
INV-00503,CUST-0150,4741.64,2025-10-29,2025-11-28,paid,4741.64
INV-00504,CUST-0057,30893.57,2025-01-16,2025-03-02,paid,30893.57
INV-00505,CUST-0085,4099.65,2024-10-23,2024-11-22,paid,4099.65
INV-00506,CUST-0021,2604.62,2024-11-11,2024-12-11,paid,2604.62
INV-00507,CUST-0020,1065.5,2025-01-08,2025-02-07,paid,1065.5
INV-00508,CUST-0055,4636.95,2025-12-28,2026-01-27,open,0.0
INV-00509,CUST-0121,6313.98,2025-02-15,2025-03-17,paid,6313.98
INV-00510,CUST-0119,4328.09,2025-05-04,2025-06-03,paid,4328.09
INV-00511,CUST-0043,22994.78,2024-12-24,2025-02-07,paid,22994.78
INV-00512,CUST-0124,803.15,2025-07-16,2025-08-15,paid,803.15
INV-00513,CUST-0060,5514.39,2025-12-25,2026-01-24,open,0.0
INV-00514,CUST-0117,799.29,2025-12-23,2026-01-22,open,0.0
INV-00515,CUST-0134,34037.65,2025-02-25,2025-04-11,paid,34037.65
INV-00516,CUST-0094,27866.78,2025-03-21,2025-05-05,paid,27866.78
INV-00517,CUST-0058,3543.82,2025-04-26,2025-05-26,paid,3543.82
INV-00518,CUST-0036,1742.04,2025-06-04,2025-07-04,paid,1742.04
INV-00519,CUST-0048,3216.67,2025-10-27,2025-11-26,paid,3216.67
INV-00520,CUST-0124,4091.11,2025-02-04,2025-03-06,paid,4091.11
INV-00521,CUST-0006,823.58,2025-09-13,2025-10-13,paid,823.58
INV-00522,CUST-0015,2436.95,2025-10-22,2025-11-21,overdue,0.0
INV-00523,CUST-0005,5896.6,2024-10-23,2024-11-22,paid,5896.6
INV-00524,CUST-0124,2145.23,2025-10-20,2025-11-19,paid,2145.23
INV-00525,CUST-0047,28087.71,2025-03-02,2025-04-16,paid,28087.71
INV-00526,CUST-0059,18491.17,2025-07-06,2025-08-20,paid,18491.17
INV-00527,CUST-0130,19692.83,2025-01-30,2025-03-16,paid,19692.83
INV-00528,CUST-0137,31333.41,2025-05-03,2025-06-17,paid,31333.41
INV-00529,CUST-0139,509.0,2024-11-18,2024-12-18,paid,509.0
INV-00530,CUST-0136,2221.15,2025-06-10,2025-07-10,paid,2221.15
INV-00531,CUST-0148,62548.94,2025-11-26,2026-01-25,open,0.0
INV-00532,CUST-0073,35686.82,2025-03-15,2025-04-29,paid,35686.82
INV-00533,CUST-0002,72254.06,2025-03-26,2025-05-25,paid,72254.06
INV-00534,CUST-0028,3695.54,2025-10-28,2025-11-27,paid,3695.54
INV-00535,CUST-0145,5089.11,2025-07-12,2025-08-11,paid,5089.11
INV-00536,CUST-0046,4693.2,2025-07-10,2025-08-09,paid,4693.2
INV-00537,CUST-0036,6978.73,2024-11-04,2024-12-04,paid,6978.73
INV-00538,CUST-0087,24270.17,2024-12-01,2025-01-15,paid,24270.17
INV-00539,CUST-0002,29108.86,2024-11-30,2025-01-29,paid,29108.86
INV-00540,CUST-0021,783.17,2025-03-10,2025-04-09,paid,783.17
INV-00541,CUST-0015,6651.72,2024-12-15,2025-01-14,paid,6651.72
INV-00542,CUST-0074,6176.33,2025-10-08,2025-11-22,paid,6176.33
INV-00543,CUST-0044,770.46,2025-02-04,2025-03-06,paid,770.46
INV-00544,CUST-0104,2002.33,2025-03-21,2025-04-20,paid,2002.33
INV-00545,CUST-0141,30414.85,2025-08-23,2025-10-07,overdue,0.0
INV-00546,CUST-0104,534.89,2025-03-27,2025-04-26,paid,534.89
INV-00547,CUST-0129,16898.81,2025-08-18,2025-10-02,paid,16898.81
INV-00548,CUST-0065,20496.9,2025-01-25,2025-03-11,paid,20496.9
INV-00549,CUST-0087,21059.7,2024-12-14,2025-01-28,paid,21059.7
INV-00550,CUST-0057,29541.16,2025-02-03,2025-03-20,paid,29541.16
INV-00551,CUST-0138,5756.14,2026-01-11,2026-02-10,open,0.0
INV-00552,CUST-0088,4659.14,2025-12-08,2026-01-07,overdue,0.0
INV-00553,CUST-0147,38278.45,2025-08-31,2025-10-30,paid,38278.45
INV-00554,CUST-0062,46540.54,2024-10-26,2024-12-25,paid,46540.54
INV-00555,CUST-0028,7401.41,2025-11-15,2025-12-15,paid,7401.41
INV-00556,CUST-0011,4117.19,2024-11-07,2024-12-07,paid,4117.19
INV-00557,CUST-0148,47473.3,2024-10-28,2024-12-27,paid,47473.3
INV-00558,CUST-0033,4443.02,2025-12-19,2026-01-18,open,0.0
INV-00559,CUST-0139,4268.56,2025-12-30,2026-01-29,open,0.0
INV-00560,CUST-0133,2867.38,2025-05-25,2025-06-24,paid,2867.38
INV-00561,CUST-0026,3212.02,2025-08-02,2025-09-01,paid,3212.02
INV-00562,CUST-0088,1879.35,2025-07-12,2025-08-11,paid,1879.35
INV-00563,CUST-0094,19020.74,2024-11-04,2024-12-19,paid,19020.74
INV-00564,CUST-0070,2268.54,2024-11-30,2024-12-30,paid,2268.54
INV-00565,CUST-0039,100566.84,2025-05-18,2025-07-17,paid,100566.84
INV-00566,CUST-0081,22031.71,2024-12-09,2025-01-23,paid,22031.71
INV-00567,CUST-0026,1725.06,2025-01-27,2025-02-26,paid,1725.06
INV-00568,CUST-0067,3202.3,2025-07-15,2025-08-14,paid,3202.3
INV-00569,CUST-0051,4819.21,2025-03-26,2025-04-25,paid,4819.21
INV-00570,CUST-0125,30778.42,2024-12-15,2025-01-29,paid,30778.42
INV-00571,CUST-0038,10865.14,2024-10-28,2024-12-12,paid,10865.14
INV-00572,CUST-0019,36199.95,2025-12-06,2026-02-04,open,0.0
INV-00573,CUST-0075,2506.04,2025-01-17,2025-02-16,paid,2506.04
INV-00574,CUST-0116,36731.81,2025-06-18,2025-08-17,paid,36731.81
INV-00575,CUST-0065,29524.39,2024-12-31,2025-02-14,paid,29524.39
INV-00576,CUST-0141,5922.77,2025-12-19,2026-02-02,open,0.0
INV-00577,CUST-0022,14185.83,2025-11-23,2026-01-07,paid,14185.83
INV-00578,CUST-0073,26926.82,2025-06-03,2025-07-18,paid,26926.82
INV-00579,CUST-0092,7364.54,2024-11-01,2024-12-01,paid,7364.54
INV-00580,CUST-0139,4931.23,2025-10-17,2025-11-16,overdue,0.0
INV-00581,CUST-0135,5296.46,2025-02-22,2025-03-24,paid,5296.46
INV-00582,CUST-0040,579.17,2025-08-13,2025-09-12,paid,579.17
INV-00583,CUST-0003,37273.09,2025-01-28,2025-03-14,paid,37273.09
INV-00584,CUST-0060,554.13,2024-12-04,2025-01-03,paid,554.13
INV-00585,CUST-0102,10714.43,2025-09-10,2025-10-25,paid,10714.43
INV-00586,CUST-0062,96453.83,2025-04-26,2025-06-25,paid,96453.83
INV-00587,CUST-0137,14408.77,2024-11-27,2025-01-11,paid,14408.77
INV-00588,CUST-0116,90047.26,2025-08-29,2025-10-28,paid,90047.26
INV-00589,CUST-0137,11507.82,2026-01-04,2026-02-18,open,0.0
INV-00590,CUST-0003,8156.89,2025-09-18,2025-11-02,paid,8156.89
INV-00591,CUST-0128,3977.63,2025-07-09,2025-08-08,paid,3977.63
INV-00592,CUST-0140,11356.13,2025-05-20,2025-07-04,paid,11356.13
INV-00593,CUST-0004,7809.49,2025-11-14,2025-12-14,paid,7809.49
INV-00594,CUST-0051,6014.92,2025-05-25,2025-06-24,paid,6014.92
INV-00595,CUST-0100,7709.1,2025-02-01,2025-03-03,paid,7709.1
INV-00596,CUST-0032,4109.22,2025-09-08,2025-10-08,paid,4109.22
INV-00597,CUST-0056,2269.74,2025-11-19,2025-12-19,partial,1349.52
INV-00598,CUST-0011,6376.06,2025-03-24,2025-04-23,overdue,0.0
INV-00599,CUST-0128,5644.58,2025-11-30,2025-12-30,paid,5644.58
INV-00600,CUST-0040,4522.65,2025-01-21,2025-02-20,paid,4522.65
INV-00601,CUST-0143,5334.84,2024-12-08,2025-01-07,paid,5334.84
INV-00602,CUST-0035,7239.97,2025-09-09,2025-10-09,paid,7239.97
INV-00603,CUST-0126,4750.26,2025-10-10,2025-11-09,paid,4750.26
INV-00604,CUST-0142,7410.68,2025-10-25,2025-12-09,paid,7410.68
INV-00605,CUST-0094,5025.19,2025-05-28,2025-07-12,paid,5025.19
INV-00606,CUST-0062,92100.36,2025-08-04,2025-10-03,paid,92100.36
INV-00607,CUST-0135,4231.62,2025-01-31,2025-03-02,paid,4231.62
INV-00608,CUST-0012,113779.95,2024-11-14,2025-01-13,paid,113779.95
INV-00609,CUST-0050,6113.6,2025-11-26,2026-01-10,paid,6113.6
INV-00610,CUST-0013,2155.42,2025-07-12,2025-08-11,paid,2155.42
INV-00611,CUST-0126,1099.68,2024-11-15,2024-12-15,paid,1099.68
INV-00612,CUST-0015,5127.0,2024-11-20,2024-12-20,paid,5127.0
INV-00613,CUST-0020,7704.4,2025-09-27,2025-10-27,paid,7704.4
INV-00614,CUST-0064,5189.94,2025-03-30,2025-04-29,paid,5189.94
INV-00615,CUST-0028,5289.68,2024-12-19,2025-01-18,paid,5289.68
INV-00616,CUST-0047,19054.5,2025-04-09,2025-05-24,paid,19054.5
INV-00617,CUST-0114,7268.64,2025-07-19,2025-08-18,paid,7268.64
INV-00618,CUST-0083,2305.42,2025-03-10,2025-04-09,paid,2305.42
INV-00619,CUST-0066,38657.81,2025-07-15,2025-08-29,paid,38657.81
INV-00620,CUST-0078,15511.69,2026-01-12,2026-02-26,open,0.0
INV-00621,CUST-0081,32003.31,2026-01-04,2026-02-18,open,0.0
INV-00622,CUST-0143,7444.42,2025-03-29,2025-04-28,paid,7444.42
INV-00623,CUST-0036,3253.12,2025-09-02,2025-10-02,paid,3253.12
INV-00624,CUST-0056,1079.01,2025-01-05,2025-02-04,paid,1079.01
INV-00625,CUST-0148,110765.56,2024-11-22,2025-01-21,overdue,0.0
INV-00626,CUST-0086,107979.25,2025-07-21,2025-09-19,paid,107979.25
INV-00627,CUST-0003,32209.65,2025-02-25,2025-04-11,paid,32209.65
INV-00628,CUST-0129,12727.9,2025-01-23,2025-03-09,paid,12727.9
INV-00629,CUST-0115,4963.49,2024-12-26,2025-01-25,paid,4963.49
INV-00630,CUST-0022,25000.42,2025-05-17,2025-07-01,paid,25000.42
INV-00631,CUST-0129,32083.88,2025-06-07,2025-07-22,paid,32083.88
INV-00632,CUST-0051,5119.98,2025-04-03,2025-05-03,paid,5119.98
INV-00633,CUST-0111,5635.53,2025-08-03,2025-09-02,paid,5635.53
INV-00634,CUST-0089,5415.57,2025-03-17,2025-04-16,paid,5415.57
INV-00635,CUST-0114,1593.64,2025-03-02,2025-04-01,paid,1593.64
INV-00636,CUST-0022,30885.36,2025-11-19,2026-01-03,paid,30885.36
INV-00637,CUST-0074,17014.5,2026-01-08,2026-02-22,open,0.0
INV-00638,CUST-0054,23830.19,2025-01-02,2025-02-16,overdue,0.0
INV-00639,CUST-0037,29456.43,2025-01-25,2025-03-11,paid,29456.43
INV-00640,CUST-0073,32621.6,2025-10-05,2025-11-19,paid,32621.6
INV-00641,CUST-0003,18602.58,2025-12-12,2026-01-26,open,0.0
INV-00642,CUST-0028,2693.72,2026-01-06,2026-02-05,open,0.0
INV-00643,CUST-0060,4314.05,2025-07-05,2025-08-04,paid,4314.05
INV-00644,CUST-0051,7750.94,2025-05-04,2025-06-03,paid,7750.94
INV-00645,CUST-0136,3001.77,2025-08-12,2025-09-11,paid,3001.77
INV-00646,CUST-0061,2569.09,2025-05-04,2025-06-03,paid,2569.09
INV-00647,CUST-0008,38219.07,2025-04-06,2025-05-21,paid,38219.07
INV-00648,CUST-0134,26435.69,2025-02-02,2025-03-19,paid,26435.69
INV-00649,CUST-0040,7779.03,2025-06-11,2025-07-11,paid,7779.03
INV-00650,CUST-0139,6500.79,2025-01-30,2025-03-01,paid,6500.79
INV-00651,CUST-0135,3725.48,2025-11-07,2025-12-07,overdue,0.0
INV-00652,CUST-0082,75734.03,2025-12-12,2026-02-10,open,0.0
INV-00653,CUST-0048,6796.42,2025-08-06,2025-09-05,paid,6796.42
INV-00654,CUST-0071,97910.79,2025-10-30,2025-12-29,partial,67850.0
INV-00655,CUST-0146,2231.84,2025-03-08,2025-04-07,paid,2231.84
INV-00656,CUST-0129,26164.91,2024-11-08,2024-12-23,paid,26164.91
INV-00657,CUST-0126,1531.35,2025-05-18,2025-06-17,paid,1531.35
INV-00658,CUST-0106,94236.67,2025-09-24,2025-11-23,overdue,0.0
INV-00659,CUST-0113,5127.95,2024-10-29,2024-11-28,paid,5127.95
INV-00660,CUST-0098,2846.73,2025-01-12,2025-02-11,paid,2846.73
INV-00661,CUST-0135,7068.37,2025-02-21,2025-03-23,overdue,0.0
INV-00662,CUST-0138,7878.73,2025-06-27,2025-07-27,paid,7878.73
INV-00663,CUST-0013,2683.85,2025-10-10,2025-11-09,paid,2683.85
INV-00664,CUST-0014,4377.27,2025-01-27,2025-02-26,paid,4377.27
INV-00665,CUST-0129,11292.0,2025-11-19,2026-01-03,paid,11292.0
INV-00666,CUST-0007,20878.83,2025-10-16,2025-11-30,paid,20878.83
INV-00667,CUST-0024,16342.62,2025-09-09,2025-10-24,paid,16342.62
INV-00668,CUST-0093,4428.63,2025-12-03,2026-01-02,paid,4428.63
INV-00669,CUST-0041,4627.59,2025-07-06,2025-08-05,paid,4627.59
INV-00670,CUST-0046,5840.36,2024-12-18,2025-01-17,paid,5840.36
INV-00671,CUST-0115,5198.4,2025-08-21,2025-09-20,paid,5198.4
INV-00672,CUST-0118,6915.58,2025-05-06,2025-06-05,paid,6915.58
INV-00673,CUST-0061,4916.47,2025-09-26,2025-10-26,paid,4916.47
INV-00674,CUST-0141,26691.81,2025-08-26,2025-10-10,paid,26691.81
INV-00675,CUST-0090,1590.31,2025-12-28,2026-01-27,open,0.0
INV-00676,CUST-0023,1316.66,2025-12-21,2026-01-20,open,0.0
INV-00677,CUST-0073,28132.36,2025-03-09,2025-04-23,paid,28132.36
INV-00678,CUST-0024,15475.31,2024-12-18,2025-02-01,paid,15475.31
INV-00679,CUST-0110,4628.53,2024-11-10,2024-12-10,paid,4628.53
INV-00680,CUST-0135,5718.72,2025-09-30,2025-10-30,paid,5718.72
INV-00681,CUST-0136,4127.47,2025-12-02,2026-01-01,paid,4127.47
INV-00682,CUST-0082,72539.12,2025-09-05,2025-11-04,paid,72539.12
INV-00683,CUST-0145,4397.79,2025-05-06,2025-06-05,paid,4397.79
INV-00684,CUST-0050,9137.25,2026-01-15,2026-03-01,open,0.0
INV-00685,CUST-0031,6860.52,2025-01-03,2025-02-02,paid,6860.52
INV-00686,CUST-0055,5304.64,2026-01-10,2026-02-09,open,0.0
INV-00687,CUST-0018,15509.94,2025-08-11,2025-09-25,paid,15509.94
INV-00688,CUST-0146,7700.85,2025-03-06,2025-04-05,paid,7700.85
INV-00689,CUST-0123,6479.41,2025-05-18,2025-06-17,overdue,0.0
INV-00690,CUST-0106,25602.23,2024-12-31,2025-03-01,paid,25602.23
INV-00691,CUST-0054,28992.27,2025-03-26,2025-05-10,overdue,0.0
INV-00692,CUST-0097,23699.56,2025-03-01,2025-04-15,paid,23699.56
INV-00693,CUST-0030,98234.39,2024-10-30,2024-12-29,paid,98234.39
INV-00694,CUST-0061,3889.3,2025-07-09,2025-08-08,paid,3889.3
INV-00695,CUST-0029,6387.08,2025-07-08,2025-08-07,paid,6387.08
INV-00696,CUST-0129,11657.41,2025-10-29,2025-12-13,paid,11657.41
INV-00697,CUST-0084,6271.11,2025-11-03,2025-12-03,overdue,0.0
INV-00698,CUST-0118,5852.58,2025-07-01,2025-07-31,paid,5852.58
INV-00699,CUST-0023,4001.57,2025-07-29,2025-08-28,paid,4001.57
INV-00700,CUST-0080,36224.75,2025-02-22,2025-04-08,paid,36224.75
INV-00701,CUST-0082,64111.56,2024-12-16,2025-02-14,paid,64111.56
